NodeId,PageRank
4142,0.0001387943191940952
1711,0.000137999894867252
1934,0.00013778369683456612
1176,0.00013761635526502345
343,0.00013612044697648378
1657,0.00013546932382557447
698,0.00013455376756544568
1717,0.00013396096015081863
781,0.00013394044137928748
3941,0.00013386998205394134
934,0.00013376802564463335
347,0.00013375483002621544
130,0.00013319096054028437
961,0.00013283350990684928
92,0.0001326664575865011
1141,0.0001322659512150958
3181,0.00013173282435679595
3399,0.00013125481049708465
3253,0.0001297820448890027
3767,0.0001294942216222569
3128,0.00012899075781478943
567,0.00012893096008608125
937,0.0001287832298143832
2904,0.00012803071990513524
697,0.00012742057460099243
4609,0.00012733807637232308
4765,0.00012718681304117407
6323,0.000127167538064615
2836,0.00012690041422752996
3548,0.00012583689558910303
3075,0.00012543299973456786
2684,0.00012364596943587944
7858,0.00012333407968813669
786,0.0001224535647581718
4407,0.0001222949245271818
223,0.00012147321008095386
128,0.0001214000467270859
633,0.0001207648020898483
1614,0.00012023649187669776
3684,0.00012006856648710599
2853,0.00011974527177372978
5884,0.00011972918315667585
3484,0.00011935539759779506
265,0.00011898414442003573
5038,0.00011823502481967683
1151,0.00011821973809411527
90,0.0001181725768154859
5403,0.00011792991251237548
5060,0.00011786760739596866
390,0.00011744099722661194
132,0.00011741302918613048
2365,0.00011685547759909729
5026,0.00011669931194417766
1835,0.0001163343443255032
8342,0.00011609195033008097
5784,0.00011608137716890573
2620,0.00011580137341658654
125,0.00011579119180356484
6562,0.00011573159210434771
94,0.00011539687887869571
6355,0.00011512837177754838
1904,0.00011454671620449841
30,0.00011452848324178009
1102,0.00011451915638913522
3384,0.00011444026403163515
1487,0.00011442408170724048
7724,0.00011411894682404248
8590,0.00011399957410226717
381,0.00011395099799198131
267,0.00011373753836374574
1322,0.00011306473507225006
8169,0.00011289059410113263
340,0.00011275891048274182
1528,0.00011262886940551067
2602,0.00011253872937366358
2285,0.00011252037355696458
2215,0.0001124811127221062
2787,0.00011246013000671846
2245,0.00011232111762831696
4315,0.00011215982830764567
87,0.00011199888482225341
170,0.00011170245027739546
2268,0.00011165149235133093
1185,0.00011147131307328169
850,0.00011146643934940345
714,0.00011090200172072212
1299,0.00011063810649752131
1021,0.00011040334526808834
2661,0.00010969042188203777
1165,0.00010929905231213794
106,0.00010921352107311341
2301,0.0001091359762665111
1042,0.00010905460972003399
1229,0.00010861827794729552
2989,0.0001083750551449069
6250,0.00010803968440915585
3583,0.00010775840857718163
2379,0.000107187569677134
5064,0.00010696657365971175
2674,0.00010695826756126805
5903,0.00010675749821153651
1552,0.00010608695705070507
190,0.00010598967008390569
1324,0.00010592338669398949
4248,0.00010585499816634287
3614,0.00010574973446161081
3355,0.00010553427261579415
1905,0.00010545904207837428
4261,0.00010543694121222786
3639,0.00010504575341150306
1382,0.00010504553120924483
430,0.00010495552840994263
2212,0.00010493910541037913
3269,0.00010486152304882517
2915,0.00010485327191821033
3698,0.00010460406991561148
596,0.00010437426214614359
6008,0.00010415628677123122
2517,0.00010410966517328058
5966,0.00010393832725768943
5372,0.00010385532414690737
6097,0.00010372305511925822
2113,0.00010371270284143685
870,0.00010365846650942028
1057,0.00010329856425314834
3556,0.00010320151922273122
1294,0.00010315345485390292
3094,0.00010304371341745701
7940,0.00010299680590582989
1109,0.00010299362489741803
2952,0.0001026951592107534
1459,0.00010268839646508
649,0.00010261676618298535
1258,0.00010260718917849047
766,0.00010237107128012776
1765,0.00010222618332322939
6921,0.00010196288530642603
1670,0.00010177094655989464
282,0.0001017442640765827
593,0.00010172960943529496
762,0.00010148362350973434
5589,0.00010080947102935787
2091,0.00010067830728401372
4957,0.00010066444913486539
958,0.00010060342020461237
58,0.00010055860571228582
985,0.00010026479589266338
3065,0.00010017831587952049
2714,0.00010015873856000868
411,0.0001000608891739666
1031,0.00010000564383734255
512,9.984669319617015e-05
4226,9.979528140269602e-05
2011,9.961241915080955e-05
1385,9.947920371202238e-05
661,9.939074481529811e-05
2658,9.915940855273005e-05
2854,9.910651156288756e-05
734,9.906163194460532e-05
621,9.904936656547184e-05
1315,9.893525398465734e-05
2504,9.888087438421774e-05
1218,9.881423235397016e-05
2807,9.877008331279508e-05
893,9.870884303318558e-05
3344,9.862790604257138e-05
1929,9.830172095851342e-05
7650,9.814425045233197e-05
1697,9.812585566211558e-05
2181,9.757450795279674e-05
1824,9.750479245250055e-05
4826,9.741091784675891e-05
180,9.723004423362803e-05
4199,9.720167878770934e-05
1347,9.713645702341194e-05
1818,9.689432481277617e-05
7412,9.686527457178385e-05
2710,9.676959348209433e-05
5863,9.653661474303996e-05
4830,9.647538700936919e-05
5206,9.645378297692987e-05
2570,9.645082468117243e-05
1244,9.630383147091302e-05
3861,9.616447769830976e-05
2564,9.615242934406292e-05
756,9.603322879236652e-05
3680,9.597275202213324e-05
328,9.581218508316323e-05
176,9.575527728788578e-05
4403,9.572532647890945e-05
3743,9.567820711049264e-05
3763,9.564241985611631e-05
314,9.562365876898557e-05
6945,9.559905462823953e-05
2433,9.545040997268844e-05
237,9.539374812198042e-05
935,9.530784390851496e-05
1053,9.509331281256526e-05
266,9.491040418675668e-05
2882,9.454644280551109e-05
1652,9.423728178749011e-05
5017,9.404875919738381e-05
1330,9.39452791432427e-05
7551,9.388089771067567e-05
4755,9.374164373323642e-05
1504,9.371627539204049e-05
3905,9.333807485204003e-05
5528,9.329224549922312e-05
275,9.32542292571231e-05
753,9.320489517383017e-05
1026,9.31836189804653e-05
3638,9.308913611577749e-05
8523,9.290153906101483e-05
1764,9.288903629084338e-05
1755,9.282804574470503e-05
595,9.277581887297804e-05
615,9.275997316314043e-05
1306,9.262268891637941e-05
2520,9.251358438926429e-05
1795,9.232128617560787e-05
270,9.197111818945833e-05
674,9.196274896351924e-05
137,9.180904867158113e-05
429,9.160298822953887e-05
3343,9.151169236151066e-05
642,9.146135612067024e-05
7710,9.142430094641083e-05
5621,9.141246985028394e-05
1953,9.138735207023788e-05
3492,9.137510115699592e-05
311,9.132928123409498e-05
750,9.13001786986575e-05
3127,9.127667553336957e-05
1327,9.103327352583868e-05
4437,9.087960015335839e-05
631,9.078205257411348e-05
9974,9.056801881191327e-05
7708,9.054326656989636e-05
3101,9.049758441150157e-05
2580,9.0094006944786e-05
1203,9.007954105718194e-05
2597,8.99843900227283e-05
726,8.982608138034904e-05
2007,8.981085600070964e-05
5614,8.978708373067733e-05
2224,8.97797592427559e-05
5968,8.966600198241665e-05
1648,8.948831074821669e-05
3565,8.943832125604421e-05
6104,8.93515368934809e-05
4353,8.918074760812517e-05
547,8.916895673214262e-05
6849,8.896841544481114e-05
1883,8.882456202837332e-05
9110,8.876563127879097e-05
1664,8.855738959832093e-05
3212,8.849363825150191e-05
8813,8.84464190929852e-05
637,8.837928950937904e-05
1368,8.808177141935861e-05
187,8.807693859375598e-05
4643,8.792050254612369e-05
1172,8.789990309479623e-05
3903,8.786996220060333e-05
1440,8.763086267313375e-05
301,8.755991681390074e-05
1538,8.735746003140159e-05
1747,8.730671009363151e-05
838,8.730465640235676e-05
570,8.730442435516692e-05
2898,8.726336844359282e-05
3376,8.72238258061251e-05
487,8.718571866698578e-05
620,8.713194959708798e-05
7597,8.707439617645724e-05
4919,8.705996250450978e-05
335,8.69677284828488e-05
1003,8.68386192420951e-05
2819,8.680182036553707e-05
3652,8.679206524859451e-05
3126,8.669707546105344e-05
2863,8.650650149300558e-05
4804,8.638012869269853e-05
192,8.634766276658116e-05
992,8.630795428162822e-05
4139,8.621469444943868e-05
7318,8.617749600759876e-05
1851,8.609654200449548e-05
3123,8.607711158355018e-05
2785,8.5912857218121e-05
823,8.589428428782164e-05
923,8.580064423119894e-05
1884,8.574061761442536e-05
675,8.570418708903677e-05
5096,8.558515048531548e-05
120,8.558078419939856e-05
569,8.547261117090346e-05
2127,8.546856168901807e-05
2440,8.545723598262648e-05
591,8.544627236554832e-05
8577,8.541749571183582e-05
2389,8.539567154390499e-05
3520,8.5296755188192e-05
4077,8.521234439241825e-05
717,8.511657300444202e-05
515,8.511380232572589e-05
2637,8.509356390623144e-05
7483,8.508928182198202e-05
1919,8.505717669418607e-05
3530,8.5050483850457e-05
4037,8.49914653590076e-05
89,8.493263717488778e-05
636,8.492775573598849e-05
1974,8.482735533612589e-05
1760,8.462353861309661e-05
4947,8.46144538114354e-05
3635,8.460572642576773e-05
4655,8.459525201033071e-05
1512,8.4565920329637e-05
354,8.455493990599443e-05
2045,8.454075819515983e-05
1630,8.450995958444044e-05
308,8.450062578625514e-05
1243,8.440104639487006e-05
1595,8.43349914978415e-05
3093,8.410907007337401e-05
610,8.410704669826117e-05
855,8.40965278352052e-05
375,8.407976384044086e-05
4888,8.405586548860444e-05
1633,8.400504821228176e-05
2006,8.39145078782318e-05
4215,8.387838045056723e-05
3297,8.387662349947293e-05
6815,8.353853397018096e-05
2144,8.352982864156242e-05
4745,8.333443679417255e-05
6102,8.320635549479864e-05
6479,8.31282687567651e-05
447,8.31271161916383e-05
5539,8.31029198953638e-05
5149,8.307673029490327e-05
2518,8.303580076352162e-05
9825,8.302107476395923e-05
93,8.29985916172159e-05
1353,8.295395205441022e-05
177,8.290227347810171e-05
2367,8.285601115766916e-05
2435,8.272251908045243e-05
5406,8.270370493499645e-05
5999,8.264695229959173e-05
1194,8.260694293465248e-05
1252,8.256732776728504e-05
1072,8.254453711381622e-05
3782,8.249274476452125e-05
54,8.238749000201293e-05
1743,8.233570330754885e-05
4352,8.232385154115686e-05
1927,8.230062267198827e-05
1281,8.227055781153834e-05
239,8.225054569305787e-05
4057,8.218866959425833e-05
1750,8.205823244933751e-05
3469,8.205211957201481e-05
3330,8.183034897133727e-05
2862,8.173421168020913e-05
7199,8.156888238152759e-05
1359,8.15289230828057e-05
213,8.140011293012757e-05
3643,8.139242078573623e-05
4166,8.137676261965983e-05
3473,8.135936674957172e-05
901,8.128356825447326e-05
6758,8.128349767094551e-05
2552,8.1268349278891e-05
2634,8.11991826265019e-05
2738,8.110261865499978e-05
1015,8.108960442363057e-05
3254,8.106796970531105e-05
2331,8.100284253069043e-05
2605,8.093298025831291e-05
851,8.063212708526845e-05
2513,8.05940023069909e-05
545,8.053014292612511e-05
1223,8.052920477854083e-05
2347,8.043344596621785e-05
639,8.03876705722139e-05
8195,8.038415087508598e-05
3264,8.03839755622811e-05
946,8.026879400461256e-05
3999,8.023294111541542e-05
3158,8.018303688116131e-05
1613,8.013976201298726e-05
2157,8.005158913314684e-05
2944,8.004756810568173e-05
4299,7.995851765091239e-05
3858,7.977236557104697e-05
617,7.974180183373535e-05
2753,7.964979600087242e-05
4035,7.962844399369109e-05
9134,7.959811831247751e-05
3798,7.952557047894882e-05
7394,7.950868967442022e-05
2204,7.921681053535259e-05
5765,7.918533532831786e-05
433,7.914960888703309e-05
1555,7.892035958440856e-05
4349,7.889493963738321e-05
5284,7.886384139294369e-05
3341,7.886277392136068e-05
1231,7.885909435634073e-05
1890,7.883007010451826e-05
2914,7.882171971398785e-05
4065,7.87600604553125e-05
6886,7.874365665492861e-05
8766,7.870244968818231e-05
4807,7.855427185504128e-05
2812,7.8543592342024e-05
2770,7.842479907728835e-05
83,7.839524369839593e-05
2663,7.827482670987356e-05
356,7.817442122490976e-05
2963,7.816403079629897e-05
1716,7.816175732544595e-05
1158,7.815656899271783e-05
5588,7.81294127893016e-05
727,7.807419218350877e-05
2166,7.80404523191747e-05
5216,7.797840538460646e-05
5832,7.79611446959542e-05
3676,7.793184923646514e-05
4692,7.788741257008777e-05
2560,7.788606739260019e-05
1367,7.787860433999506e-05
244,7.784624312218525e-05
1940,7.76895332902155e-05
5408,7.767725506718052e-05
2543,7.76659817300972e-05
3247,7.75807299872933e-05
1845,7.746703329929668e-05
1117,7.742158383478698e-05
7201,7.739441470434016e-05
840,7.738537054488834e-05
75,7.734742870880469e-05
3678,7.728766921686429e-05
4491,7.728738320156563e-05
2412,7.726669478809028e-05
1325,7.724000649932765e-05
2002,7.720226109540357e-05
826,7.719118192157192e-05
590,7.715931969824953e-05
1663,7.712705102362176e-05
2628,7.709242793673023e-05
3958,7.707415033209912e-05
7783,7.704718905341135e-05
162,7.701279983963856e-05
2849,7.69955312137199e-05
3887,7.677755471141226e-05
702,7.676806560105296e-05
2509,7.669201284120625e-05
1025,7.669116770032494e-05
2221,7.667308239532884e-05
5008,7.658829070344875e-05
2380,7.65719039899108e-05
4499,7.654218349375895e-05
6238,7.649115998108468e-05
1024,7.64789940205835e-05
2810,7.646994409530813e-05
5682,7.646292522674858e-05
1118,7.644293956400906e-05
46,7.624277268502286e-05
4465,7.623178896150486e-05
3769,7.619516550318711e-05
1605,7.617058018571098e-05
4627,7.615301134113879e-05
292,7.612013750595296e-05
3765,7.609913778911808e-05
1785,7.602949613189976e-05
6992,7.594921372872169e-05
3131,7.59004592275953e-05
2677,7.577296549758019e-05
654,7.57578858142734e-05
4980,7.575211808502956e-05
1008,7.570104141564207e-05
4780,7.5654752930738e-05
2763,7.563122076304068e-05
3443,7.562506501216118e-05
1958,7.558180460241946e-05
582,7.554823826474283e-05
2931,7.553619578686001e-05
7851,7.552542183363135e-05
8537,7.545376508053863e-05
1850,7.53943823814577e-05
467,7.530084320011058e-05
760,7.527844187201213e-05
3167,7.519264279503974e-05
5583,7.517482901500539e-05
175,7.513581349002146e-05
8019,7.510037171893426e-05
647,7.502550919685953e-05
2695,7.501357764679919e-05
5821,7.497896125640763e-05
9867,7.496924554050832e-05
2192,7.496396497994043e-05
2112,7.493819371078013e-05
7079,7.490485819307776e-05
7959,7.488613311439519e-05
977,7.488594645057114e-05
8581,7.486382335487373e-05
3418,7.479685935636396e-05
1169,7.478425040487561e-05
3222,7.469217912749269e-05
1391,7.469182301930792e-05
5908,7.451482696420787e-05
5505,7.449552736007531e-05
5850,7.449179086548003e-05
650,7.44285616301566e-05
2387,7.439224424366608e-05
1472,7.43128592162253e-05
3139,7.428815756602786e-05
6071,7.424766630215459e-05
6825,7.424350579650676e-05
7118,7.420126261477218e-05
1373,7.418617919958854e-05
3944,7.416358364992696e-05
6108,7.414359829652624e-05
238,7.414035051242695e-05
7548,7.409321138634419e-05
6753,7.402686398884423e-05
1814,7.402122265684991e-05
3305,7.401661078734726e-05
7400,7.398881578038515e-05
5258,7.398532877136867e-05
576,7.39518850219311e-05
1188,7.394190416145139e-05
2533,7.38814171811663e-05
6240,7.385356615932202e-05
5941,7.383834646760108e-05
4861,7.379813802438275e-05
2869,7.379216328787538e-05
4467,7.374101252637612e-05
25,7.373417637212942e-05
3311,7.368161905466432e-05
4794,7.365752976528931e-05
574,7.361263589205152e-05
385,7.357196607716074e-05
7607,7.352624994917835e-05
252,7.352106285500388e-05
4660,7.34441087922477e-05
5452,7.342070592205402e-05
4505,7.33841481475898e-05
315,7.322473170973396e-05
2117,7.319210861601961e-05
8232,7.315596819994288e-05
5916,7.314494347703473e-05
1588,7.313043332835669e-05
1946,7.312418714736454e-05
2145,7.306076843118326e-05
1421,7.302746032774355e-05
2351,7.298856794713366e-05
1386,7.296908176878726e-05
2851,7.296297310775079e-05
2747,7.295543571335938e-05
8773,7.294770018716577e-05
6362,7.286975433711073e-05
262,7.278930944314873e-05
2128,7.276516557998263e-05
3772,7.276107438643096e-05
788,7.260314345353872e-05
2619,7.258995195656947e-05
3132,7.25537732814689e-05
2796,7.250245780287797e-05
4769,7.247520316710674e-05
7524,7.243409718884991e-05
2497,7.242377319176594e-05
4579,7.235040541157022e-05
4611,7.23416119420738e-05
115,7.228070404790317e-05
5798,7.226447904737165e-05
1369,7.218451318793286e-05
124,7.217581599339592e-05
2618,7.213830563817336e-05
2403,7.210174400118356e-05
952,7.209984458216163e-05
2028,7.209234453779678e-05
327,7.20893642104361e-05
4843,7.206787796887242e-05
5570,7.204046036167975e-05
4202,7.201927122819407e-05
865,7.197359517360446e-05
2425,7.196661656249684e-05
7567,7.195153349142241e-05
2976,7.191818685224375e-05
856,7.188230363892442e-05
7335,7.186825489581491e-05
3236,7.184161170326082e-05
2870,7.184100209000932e-05
9154,7.184006858608752e-05
983,7.182582818559661e-05
4806,7.174457397001181e-05
1079,7.172352104390314e-05
7604,7.17062461823374e-05
6453,7.169951782958216e-05
8546,7.160051873651936e-05
4369,7.159187321127352e-05
1774,7.153104876296996e-05
3047,7.150123937977501e-05
6111,7.137945073970983e-05
6822,7.133662786814159e-05
2409,7.131139710198287e-05
3592,7.127289417060985e-05
790,7.117967556988755e-05
1607,7.115659258039742e-05
7796,7.112468291920027e-05
1295,7.110569246464248e-05
4699,7.109764354575468e-05
5082,7.106774560283745e-05
4525,7.093294426358977e-05
2415,7.075799352633858e-05
2034,7.074830477425508e-05
1409,7.07304488329337e-05
1197,7.069711249231445e-05
8828,7.069269349519116e-05
2138,7.06879578394846e-05
2431,7.063840746263053e-05
5329,7.059768305846068e-05
2996,7.057818182310887e-05
3014,7.056339890458343e-05
1687,7.052428456827813e-05
5860,7.049698966230135e-05
2660,7.047577254734166e-05
938,7.036673727700092e-05
3890,7.03311787509081e-05
1772,7.026065925638215e-05
189,7.02544224382651e-05
2840,7.022524272535257e-05
3335,7.022483318180505e-05
5385,7.022428125588657e-05
1157,7.019699300862542e-05
424,7.012624241606387e-05
1626,6.99830427776931e-05
107,6.994778901216046e-05
5580,6.994159655108803e-05
1152,6.993869113009839e-05
4987,6.991882606407728e-05
5043,6.991790266840064e-05
3462,6.98661529757848e-05
8434,6.981997120419499e-05
2151,6.981739301881602e-05
5925,6.977721601351063e-05
8778,6.974417060477064e-05
2811,6.971064450273159e-05
8458,6.97018984258749e-05
577,6.969670230901187e-05
928,6.966879782446026e-05
463,6.966487767313804e-05
486,6.966005847066721e-05
5224,6.95872264044755e-05
1809,6.956571552080721e-05
9894,6.955728212829547e-05
1762,6.951785115144695e-05
3055,6.950183336142105e-05
3502,6.947858534268636e-05
4388,6.94698839443121e-05
5973,6.943303099513328e-05
3923,6.939268651242205e-05
4530,6.931415289739205e-05
754,6.930113965215824e-05
2119,6.928715936279046e-05
4854,6.92491841923517e-05
2238,6.924102029047148e-05
5145,6.922594415595702e-05
5890,6.91873563288699e-05
832,6.913148168272444e-05
1718,6.910736815805225e-05
10378,6.901872746014266e-05
3156,6.901511356201514e-05
4128,6.900534549062371e-05
1925,6.894435791966498e-05
5389,6.891493150289614e-05
3780,6.890578690274826e-05
3052,6.88918053310818e-05
3006,6.888290491416776e-05
5861,6.885314313392631e-05
2584,6.882257093739423e-05
2462,6.873597595357638e-05
3274,6.872784143839104e-05
1776,6.870888556889508e-05
3983,6.870563251636395e-05
3494,6.866446383335395e-05
1867,6.8653660226937e-05
3856,6.85619396920488e-05
3581,6.85441948751962e-05
1073,6.845519912885224e-05
920,6.842228213598724e-05
4417,6.840196023547715e-05
1842,6.840044791134274e-05
3969,6.836907118360004e-05
8098,6.835923234259025e-05
4046,6.828465328472575e-05
1202,6.822608728542697e-05
5768,6.818485646208003e-05
4585,6.818367169181447e-05
2769,6.817290794304475e-05
7044,6.814693387981638e-05
3263,6.810810388512322e-05
4839,6.808930105785747e-05
3141,6.808541179657553e-05
8293,6.802863686940535e-05
2624,6.80220316159706e-05
1763,6.799105579825194e-05
692,6.797243777798284e-05
3125,6.797052549399588e-05
3223,6.796472686148933e-05
3377,6.792823067435119e-05
1455,6.791079237364458e-05
2968,6.788830124297043e-05
1988,6.785615166780873e-05
91,6.784932256389582e-05
5881,6.781935825234685e-05
2343,6.775771911629241e-05
703,6.77517755103121e-05
846,6.756275751781908e-05
1766,6.752499010950003e-05
2532,6.7507751111095e-05
5192,6.749050735904148e-05
3,6.748547077254776e-05
2775,6.741249611640937e-05
4289,6.7406101312081e-05
1830,6.73442862865364e-05
1308,6.733465502391968e-05
3827,6.730919509444371e-05
5837,6.728602018642891e-05
5453,6.724404443573708e-05
6041,6.720803990845025e-05
8424,6.72073977557213e-05
4575,6.714289479378043e-05
0,6.710787721853543e-05
7673,6.710150937354281e-05
7833,6.70906220936505e-05
2899,6.708560152435875e-05
941,6.70667166394415e-05
3877,6.704581846003497e-05
5488,6.697588398572186e-05
2346,6.697232606766054e-05
1410,6.696232199441578e-05
789,6.694053677843165e-05
277,6.693152635268067e-05
2744,6.690238218289005e-05
3716,6.681643782574337e-05
4584,6.68115958187336e-05
4048,6.678350150586982e-05
2116,6.67535964912034e-05
1903,6.671621247316787e-05
3351,6.669026509325362e-05
3468,6.659490559190307e-05
3066,6.659044141068391e-05
4552,6.654301754616907e-05
1400,6.647574566878696e-05
3134,6.64258590954814e-05
4173,6.641303963986775e-05
6089,6.637873200892966e-05
498,6.62969830196757e-05
1354,6.627380542327925e-05
4555,6.62440547105196e-05
2881,6.617380149895028e-05
4687,6.615625531363381e-05
1787,6.613160986483796e-05
904,6.608610496144485e-05
3058,6.605792302278099e-05
2239,6.604380042805483e-05
1604,6.604020180447752e-05
8823,6.59973404337008e-05
5166,6.599110153593202e-05
4729,6.599040872776359e-05
3908,6.598920683519754e-05
184,6.598330657997072e-05
2683,6.595016538109822e-05
660,6.590903825772806e-05
835,6.588108502578576e-05
6190,6.586959107262073e-05
183,6.583046871835246e-05
3028,6.580947114450692e-05
2288,6.580120564070344e-05
2886,6.577592663167794e-05
4590,6.573993644322567e-05
7276,6.569227558101418e-05
4955,6.564795757433243e-05
1669,6.56285024271922e-05
157,6.556756092361501e-05
2102,6.551959634244544e-05
4577,6.54928420367345e-05
26,6.547603832787948e-05
8021,6.543029370740084e-05
1352,6.540440567917974e-05
3705,6.531853961126885e-05
1364,6.531663604735345e-05
10305,6.528767403120458e-05
2790,6.527572571295963e-05
8641,6.527543085729376e-05
2191,6.525322166458653e-05
4617,6.522886539452144e-05
10185,6.519855634671222e-05
2993,6.518626512312103e-05
7966,6.515273330366713e-05
10041,6.514532894014849e-05
3114,6.512912450750548e-05
6968,6.509756781844361e-05
5935,6.509634056656253e-05
9391,6.509595964507189e-05
4864,6.508765361133756e-05
738,6.507322785229993e-05
4550,6.506097744969064e-05
304,6.502490363331654e-05
932,6.500421693343578e-05
7794,6.499596987236747e-05
8372,6.498013045330589e-05
2395,6.496421258593658e-05
4559,6.49585243929097e-05
409,6.489832898567436e-05
8619,6.486421520826486e-05
360,6.485825558151329e-05
65,6.478801915010472e-05
3084,6.47464939675967e-05
721,6.474347941967453e-05
3668,6.473552589477624e-05
1236,6.470649292161837e-05
10020,6.468315108341583e-05
141,6.46336412978905e-05
1721,6.458889518436924e-05
1589,6.456250572433925e-05
2672,6.453707801523468e-05
4342,6.447561668798354e-05
8331,6.444200380987221e-05
8267,6.44320706322214e-05
6679,6.441341221388272e-05
791,6.4408003524464e-05
1030,6.437035542570466e-05
1428,6.436427081586228e-05
3046,6.433957780793272e-05
4496,6.432301572108229e-05
6519,6.430128426537364e-05
1826,6.429541722593465e-05
221,6.426266810939058e-05
3380,6.424404370400759e-05
2124,6.423879561109096e-05
1101,6.417931483122318e-05
1625,6.412321808233924e-05
6428,6.410625383751771e-05
7002,6.410217678509808e-05
3115,6.40854220396195e-05
3546,6.40818530504942e-05
1234,6.406282559259715e-05
5694,6.405972526961322e-05
5844,6.405049763143259e-05
5128,6.399846930725551e-05
1841,6.399018975553784e-05
10487,6.386286823599314e-05
3196,6.38565140283256e-05
597,6.382603533030503e-05
3574,6.378013330368375e-05
4546,6.377648529391026e-05
5020,6.375333987506377e-05
1086,6.37509560082465e-05
4504,6.373300037998659e-05
2062,6.372456747441811e-05
4958,6.371472057807344e-05
4564,6.370954702645615e-05
3675,6.366083666723661e-05
3831,6.361535997479701e-05
7461,6.357378247026014e-05
6493,6.35092868421749e-05
2448,6.344044283957739e-05
709,6.343832343443266e-05
88,6.342029761518621e-05
1219,6.338970661596988e-05
493,6.336536421856968e-05
5086,6.335382377807901e-05
5920,6.331675418913415e-05
3534,6.329609034347952e-05
3679,6.326100552421275e-05
1319,6.321929253684126e-05
2336,6.320878724375167e-05
10063,6.316266969438483e-05
2662,6.315161079068431e-05
4705,6.314467703900769e-05
4127,6.313544289341946e-05
911,6.31049111852317e-05
2234,6.306386751879844e-05
9723,6.305799346883576e-05
458,6.304685030396785e-05
3374,6.301727872866131e-05
4937,6.298351100229762e-05
1107,6.297934638314841e-05
1933,6.297080070611726e-05
1461,6.291447637447291e-05
2828,6.291200146704592e-05
7171,6.290092082320189e-05
6137,6.287037904249502e-05
4078,6.28294869722665e-05
4675,6.280887213976844e-05
2232,6.280346100587042e-05
1084,6.275981405426414e-05
3624,6.273344768865707e-05
6161,6.269584542670505e-05
4274,6.267040418742835e-05
4039,6.266373507119543e-05
1713,6.266192345253867e-05
81,6.26425369801207e-05
1955,6.263929250787607e-05
2005,6.259656637669674e-05
5979,6.258736742455828e-05
931,6.258293066113753e-05
6217,6.257291981799083e-05
3949,6.255140808902734e-05
3300,6.250228945664707e-05
722,6.247670623854272e-05
2516,6.247363236043967e-05
2236,6.243464451525054e-05
6294,6.242741370274092e-05
240,6.242710407971921e-05
1384,6.242032286265301e-05
